name	ttype	x	y	clr_red	clr_green	clr_blue
Nik-Zainal560:PD9600a	BRCA_nonTNBC	3.305566e+00	2.747253e-01	255	179	179
Nik-Zainal560:PD9604a	BRCA_TNBC	4.028211e+00	1.728608e-01	255	77	179
Nik-Zainal560:PD9606a	BRCA_nonTNBC	3.088118e+00	9.554140e-01	255	179	179
Nik-Zainal560:PD9694a	BRCA_nonTNBC	3.234185e+00	2.262443e-01	255	179	179
Nik-Zainal560:PD9696a	BRCA_TNBC	3.768422e+00	0	255	77	179
Nik-Zainal560:PD9702a	BRCA_TNBC	3.895628e+00	4.950495e-01	255	77	179
Nik-Zainal560:PD9752a	BRCA_nonTNBC	3.541406e+00	1.647446e-01	255	179	179
Nik-Zainal560:PD9754a	BRCA_nonTNBC	3.278557e+00	2.439024e-01	255	179	179
Nik-Zainal560:PD9755a	BRCA_nonTNBC	3.233614e+00	5.865103e-01	255	179	179
Nik-Zainal560:PD9756a	BRCA_nonTNBC	3.624764e+00	2.832861e-01	255	179	179
Nik-Zainal560:PD9759a	BRCA_nonTNBC	3.341336e+00	0	255	179	179
Nik-Zainal560:PD9760a	BRCA_nonTNBC	3.699705e+00	6.319115e-01	255	179	179
Nik-Zainal560:PD9761a	BRCA_nonTNBC	3.323428e+00	4.545455e-01	255	179	179
Nik-Zainal560:PD9842a	BRCA_nonTNBC	3.505683e+00	2.314815e-01	255	179	179
Nik-Zainal560:PD9843a	BRCA_nonTNBC	3.303656e+00	0	255	179	179
Nik-Zainal560:PD9844a	BRCA_nonTNBC	2.706806e+00	0	255	179	179
Nik-Zainal560:PD9845a	BRCA_nonTNBC	3.498224e+00	2.840909e-01	255	179	179
Nik-Zainal560:PD9847a	BRCA_nonTNBC	3.348503e+00	3.021148e-01	255	179	179
PCAWG2279:0006_CRUK_PC_0006	PRAD	3.808613e+00	1.631321e-01	179	179	140
PCAWG2279:0007_CRUK_PC_0007	PRAD	3.487780e+00	0	179	179	140
PCAWG2279:0008_CRUK_PC_0008	PRAD	3.553469e+00	3.861004e-01	179	179	140
PCAWG2279:0056_CRUK_PC_0056	PRAD	1.667105e+00	0	179	179	140
PCAWG2279:0064_CRUK_PC_0064	PRAD	3.622252e+00	2.493766e-01	179	179	140
PCAWG2279:0065_CRUK_PC_0065	PRAD	3.536896e+00	1.828154e-01	179	179	140
PCAWG2279:0067_CRUK_PC_0067	PRAD	3.319046e+00	0	179	179	140
PCAWG2279:0069_CRUK_PC_0069	PRAD	3.270506e+00	2.739726e-01	179	179	140
PCAWG2279:0070_CRUK_PC_0070	PRAD	3.461634e+00	0	179	179	140
PCAWG2279:0071_CRUK_PC_0071	PRAD	3.686043e+00	2.979146e-01	179	179	140
PCAWG2279:0072_CRUK_PC_0072	PRAD	3.451997e+00	1.547988e-01	179	179	140
PCAWG2279:0075_CRUK_PC_0075	PRAD	3.189230e+00	2.506266e-01	179	179	140
PCAWG2279:0077_CRUK_PC_0077	PRAD	3.523931e+00	0	179	179	140
PCAWG2279:0078_CRUK_PC_0078	PRAD	3.604173e+00	2.008032e-01	179	179	140
PCAWG2279:0080_CRUK_PC_0080	PRAD	2.905184e+00	0	179	179	140
PCAWG2279:0082_CRUK_PC_0082	PRAD	3.422317e+00	2.061856e-01	179	179	140
PCAWG2279:0089_CRUK_PC_0089	PRAD	3.419617e+00	0	179	179	140
PCAWG2279:0090_CRUK_PC_0090	PRAD	3.493478e+00	2.283105e-01	179	179	140
PCAWG2279:0091_CRUK_PC_0091	PRAD	3.633597e+00	2.415459e-01	179	179	140
PCAWG2279:A10-0015_CRUK_PC_0015	PRAD	3.921399e+00	2.382844e-01	179	179	140
PCAWG2279:A12-0020_CRUK_PC_0020	PRAD	3.598274e+00	1.317523e-01	179	179	140
PCAWG2279:A17-0095_CRUK_PC_0095	PRAD	4.093825e+00	1.069519e-01	179	179	140
PCAWG2279:A21-0096_CRUK_PC_0096	PRAD	3.772610e+00	0	179	179	140
PCAWG2279:A22-0016_CRUK_PC_0016	PRAD	3.734913e+00	1.095290e-01	179	179	140
PCAWG2279:A24-0021_CRUK_PC_0021	PRAD	3.730340e+00	2.076843e-01	179	179	140
PCAWG2279:A29-0017_CRUK_PC_0017	PRAD	3.839154e+00	0	179	179	140
PCAWG2279:A31-0018_CRUK_PC_0018	PRAD	3.660854e+00	1.219512e-01	179	179	140
PCAWG2279:A32-0019_CRUK_PC_0019	PRAD	3.817495e+00	2.290951e-01	179	179	140
PCAWG2279:A34-0022_CRUK_PC_0022	PRAD	4.234713e+00	0	179	179	140
PCAWG2279:AOCS-001	OV	3.808272e+00	0	230	128	179
PCAWG2279:AOCS-004	OV	3.854847e+00	8.528785e-01	230	128	179
PCAWG2279:AOCS-005	OV	3.774349e+00	5.347594e-01	230	128	179
PCAWG2279:AOCS-034	OV	3.806563e+00	2.457002e-01	230	128	179
PCAWG2279:AOCS-055	OV	4.261563e+00	2.169197e-01	230	128	179
PCAWG2279:AOCS-056	OV	3.871788e+00	1.912046e-01	230	128	179
PCAWG2279:AOCS-058	OV	3.957522e+00	1.680672e-01	230	128	179
PCAWG2279:AOCS-059	OV	3.612842e+00	0	230	128	179
PCAWG2279:AOCS-060	OV	3.689200e+00	1.131222e-01	230	128	179
PCAWG2279:AOCS-061	OV	3.807084e+00	0	230	128	179
PCAWG2279:AOCS-063	OV	3.822370e+00	0	230	128	179
PCAWG2279:AOCS-064	OV	4.230656e+00	0	230	128	179
PCAWG2279:AOCS-065	OV	3.770045e+00	5.050505e-01	230	128	179
PCAWG2279:AOCS-075	OV	3.744147e+00	4.149378e-01	230	128	179
PCAWG2279:AOCS-077	OV	3.572133e+00	1.457726e-01	230	128	179
PCAWG2279:AOCS-078	OV	4.000503e+00	2.587322e-01	230	128	179
PCAWG2279:AOCS-079	OV	3.847803e+00	0	230	128	179
PCAWG2279:AOCS-080	OV	3.857980e+00	2.638522e-01	230	128	179
PCAWG2279:AOCS-081	OV	3.825478e+00	1.297017e-01	230	128	179
PCAWG2279:AOCS-083	OV	3.849577e+00	3.076923e-01	230	128	179
PCAWG2279:AOCS-084	OV	3.721311e+00	3.448276e-01	230	128	179
PCAWG2279:AOCS-085	OV	3.333014e+00	0	230	128	179
PCAWG2279:AOCS-086	OV	3.821446e+00	2.036660e-01	230	128	179
PCAWG2279:AOCS-088	OV	3.833715e+00	2.732240e-01	230	128	179
PCAWG2279:AOCS-090	OV	4.086676e+00	1.373626e-01	230	128	179
PCAWG2279:AOCS-091	OV	4.034907e+00	4.264392e-01	230	128	179
PCAWG2279:AOCS-092	OV	3.907678e+00	1.379310e-01	230	128	179
PCAWG2279:AOCS-093	OV	3.952569e+00	0	230	128	179
PCAWG2279:AOCS-094	OV	4.232019e+00	0	230	128	179
PCAWG2279:AOCS-095	OV	3.883802e+00	0	230	128	179
PCAWG2279:AOCS-096	OV	3.930765e+00	0	230	128	179
PCAWG2279:AOCS-097	OV	3.289695e+00	2.967359e-01	230	128	179
PCAWG2279:AOCS-104	OV	3.803107e+00	2.518892e-01	230	128	179
PCAWG2279:AOCS-105	OV	3.869344e+00	0	230	128	179
PCAWG2279:AOCS-106	OV	4.123278e+00	0	230	128	179
PCAWG2279:AOCS-107	OV	3.809720e+00	3.021148e-01	230	128	179
PCAWG2279:AOCS-108	OV	4.175247e+00	1.272265e-01	230	128	179
PCAWG2279:AOCS-111	OV	3.736862e+00	2.430134e-01	230	128	179
PCAWG2279:AOCS-112	OV	4.139291e+00	5.107252e-01	230	128	179
PCAWG2279:AOCS-113	OV	4.084878e+00	1.682086e-01	230	128	179
PCAWG2279:AOCS-114	OV	3.861600e+00	0	230	128	179
PCAWG2279:AOCS-115	OV	3.702664e+00	1.923077e-01	230	128	179
PCAWG2279:AOCS-116	OV	4.141827e+00	3.656307e-01	230	128	179
PCAWG2279:AOCS-117	OV	4.183983e+00	5.221932e-01	230	128	179
PCAWG2279:AOCS-119	OV	4.203273e+00	1.519757e-01	230	128	179
PCAWG2279:AOCS-120	OV	4.284168e+00	2.732240e-01	230	128	179
PCAWG2279:AOCS-128	OV	4.007615e+00	6.250000e-01	230	128	179
PCAWG2279:AOCS-138	OV	4.003797e+00	2.000000e-01	230	128	179
PCAWG2279:AOCS-139	OV	4.118839e+00	1.300390e-01	230	128	179
PCAWG2279:AOCS-141	OV	4.024700e+00	3.722084e-01	230	128	179
PCAWG2279:AOCS-142	OV	4.145108e+00	2.262443e-01	230	128	179
PCAWG2279:AOCS-150	OV	4.162445e+00	1.795332e-01	230	128	179
PCAWG2279:AOCS-153	OV	3.859733e+00	2.164502e-01	230	128	179
PCAWG2279:AOCS-155	OV	4.288756e+00	2.587322e-01	230	128	179
PCAWG2279:AOCS-157	OV	3.460678e+00	0	230	128	179
PCAWG2279:AOCS-158	OV	3.833627e+00	5.509642e-01	230	128	179
PCAWG2279:AOCS-159	OV	3.701223e+00	1.594896e-01	230	128	179
PCAWG2279:AOCS-160	OV	3.821852e+00	2.773925e-01	230	128	179
PCAWG2279:AOCS-161	OV	3.922107e+00	2.732240e-01	230	128	179
PCAWG2279:AOCS-162	OV	3.712786e+00	2.962963e-01	230	128	179
PCAWG2279:AOCS-163	OV	3.752374e+00	1.782531e-01	230	128	179
PCAWG2279:AOCS-164	OV	3.798371e+00	0	230	128	179
PCAWG2279:AOCS-165	OV	3.842835e+00	0	230	128	179
PCAWG2279:AOCS-166	OV	4.608804e+00	2.539145e-01	230	128	179
PCAWG2279:AOCS-167	OV	3.937096e+00	1.988072e-01	230	128	179
PCAWG2279:AOCS-168	OV	3.861253e+00	3.241491e-01	230	128	179
PCAWG2279:AOCS-169	OV	3.643808e+00	3.802281e-01	230	128	179
PCAWG2279:AOCS-170	OV	3.999493e+00	0	230	128	179
PCAWG2279:AOCS-171	OV	4.007637e+00	2.217295e-01	230	128	179
PCAWG2279:BTCA_donor_27	BTCA	3.538897e+00	0	140	89	64
PCAWG2279:BTCA_donor_A035	BTCA	3.706737e+00	4.459309e-01	140	89	64
PCAWG2279:BTCA_donor_A096	BTCA	4.173257e+00	2.156722e-01	140	89	64
PCAWG2279:BTCA_donor_A153	BTCA	4.108580e+00	2.191381e-01	140	89	64
PCAWG2279:BTCA_donor_B070	BTCA	4.093899e+00	1.233806e-01	140	89	64
PCAWG2279:BTCA_donor_B083	BTCA	3.772724e+00	0	140	89	64
PCAWG2279:BTCA_donor_C080	BTCA	4.124258e+00	2.296739e-01	140	89	64
PCAWG2279:BTCA_donor_R149	BTCA	4.140233e+00	3.188098e-01	140	89	64
PCAWG2279:BTCA_donor_Y008	BTCA	3.817195e+00	1.219512e-01	140	89	64
PCAWG2279:BTCA_donor_Y065	BTCA	3.998714e+00	2.395210e-01	140	89	64
PCAWG2279:BTCA_donor_Y140	BTCA	4.109784e+00	3.010537e-01	140	89	64
PCAWG2279:BTCA_donor_Z2403	BTCA	4.053455e+00	0	140	89	64
PCAWG2279:C0001	CRC	3.858117e+00	4.098361e-01	0	153	89
PCAWG2279:C0004	CRC	3.643562e+00	0	0	153	89
PCAWG2279:C0005	CRC	3.780923e+00	3.076923e-01	0	153	89
PCAWG2279:C0006	CRC	3.036526e+00	0	0	153	89
PCAWG2279:C0007	CRC	4.025750e+00	2.724796e-01	0	153	89
PCAWG2279:C0008	CRC	3.588350e+00	0	0	153	89
PCAWG2279:C0009	CRC	3.878438e+00	2.403846e-01	0	153	89
PCAWG2279:C0011	CRC	3.970325e+00	0	0	153	89
PCAWG2279:C0012	CRC	3.966693e+00	1.584786e-01	0	153	89
PCAWG2279:C0013	CRC	3.857849e+00	0	0	153	89
PCAWG2279:C0014	CRC	3.705397e+00	0	0	153	89
PCAWG2279:C0015	CRC	3.876759e+00	0	0	153	89
PCAWG2279:C0016	CRC	3.655372e+00	7.246377e-01	0	153	89
PCAWG2279:C0019	CRC	3.706485e+00	2.808989e-01	0	153	89
PCAWG2279:C0020	CRC	3.730583e+00	0	0	153	89
PCAWG2279:C0021	CRC	4.439822e+00	1.368524e-01	0	153	89
PCAWG2279:C0022	CRC	3.508839e+00	0	0	153	89
PCAWG2279:C0023	CRC	3.905718e+00	0	0	153	89
PCAWG2279:C0024	CRC	3.553634e+00	4.545455e-01	0	153	89
PCAWG2279:C0025	CRC	3.582203e+00	0	0	153	89
PCAWG2279:C0026	CRC	3.775038e+00	2.481390e-01	0	153	89
PCAWG2279:C0027	CRC	3.681709e+00	3.144654e-01	0	153	89
PCAWG2279:C0028	CRC	3.717670e+00	2.247191e-01	0	153	89
PCAWG2279:C0029	CRC	3.640612e+00	0	0	153	89
PCAWG2279:C0030	CRC	3.818790e+00	0	0	153	89
PCAWG2279:C0031	CRC	4.556144e+00	0	0	153	89
PCAWG2279:C0033	CRC	3.688950e+00	0	0	153	89
PCAWG2279:C0034	CRC	3.642350e+00	2.849003e-01	0	153	89
PCAWG2279:C0035	CRC	4.279905e+00	5.277045e-01	0	153	89
PCAWG2279:C0036	CRC	3.640846e+00	8.645533e-01	0	153	89
PCAWG2279:C0037	CRC	3.849499e+00	2.188184e-01	0	153	89
PCAWG2279:C0038	CRC	3.936973e+00	3.241491e-01	0	153	89
PCAWG2279:C0039	CRC	3.696611e+00	2.666667e-01	0	153	89
PCAWG2279:C0040	CRC	3.353599e+00	0	0	153	89
PCAWG2279:C0041	CRC	3.764998e+00	0	0	153	89
PCAWG2279:C0042	CRC	3.484210e+00	0	0	153	89
PCAWG2279:C0043	CRC	3.632634e+00	0	0	153	89
PCAWG2279:C0045	CRC	3.379884e+00	0	0	153	89
PCAWG2279:C0046	CRC	4.284907e+00	2.369668e-01	0	153	89
PCAWG2279:C0047	CRC	3.721493e+00	2.949853e-01	0	153	89
PCAWG2279:C0048	CRC	3.863465e+00	0	0	153	89
PCAWG2279:C0049	CRC	4.087394e+00	6.993007e-01	0	153	89
PCAWG2279:C0050	CRC	3.556525e+00	0	0	153	89
PCAWG2279:C0051	CRC	3.856499e+00	0	0	153	89
PCAWG2279:C0052	CRC	4.448725e+00	1.865672e-01	0	153	89
PCAWG2279:C0053	CRC	4.031213e+00	2.257336e-01	0	153	89
PCAWG2279:C0054	CRC	3.819296e+00	2.028398e-01	0	153	89
PCAWG2279:C0056	CRC	3.310644e+00	0	0	153	89
PCAWG2279:C0057	CRC	3.627909e+00	3.174603e-01	0	153	89
PCAWG2279:C0060	CRC	3.945880e+00	1.779359e-01	0	153	89
PCAWG2279:C0061	CRC	3.760584e+00	3.731343e-01	0	153	89
PCAWG2279:C0063	CRC	3.833729e+00	0	0	153	89
PCAWG2279:C0064	CRC	3.533240e+00	0	0	153	89
PCAWG2279:C0065	CRC	3.786432e+00	2.816901e-01	0	153	89
PCAWG2279:C0066	CRC	3.668933e+00	3.105590e-01	0	153	89
PCAWG2279:C0068	CRC	3.847872e+00	0	0	153	89
PCAWG2279:C0070	CRC	3.400824e+00	0	0	153	89
PCAWG2279:C0071	CRC	3.862925e+00	1.915709e-01	0	153	89
PCAWG2279:C0073	CRC	3.534986e+00	0	0	153	89
PCAWG2279:C0075	CRC	3.864232e+00	2.463054e-01	0	153	89
PCAWG2279:C0077	CRC	3.793062e+00	0	0	153	89
PCAWG2279:C0079	CRC	3.884161e+00	1.792115e-01	0	153	89
PCAWG2279:C0080	CRC	3.904407e+00	0	0	153	89
PCAWG2279:C0081	CRC	3.949602e+00	0	0	153	89
PCAWG2279:C0082	CRC	3.749593e+00	0	0	153	89
PCAWG2279:C0084	CRC	3.677716e+00	0	0	153	89
PCAWG2279:C0085	CRC	3.502542e+00	0	0	153	89
PCAWG2279:C0086	CRC	3.982327e+00	0	0	153	89
PCAWG2279:C0091	CRC	3.821563e+00	3.225806e-01	0	153	89
PCAWG2279:C0092	CRC	3.773289e+00	3.236246e-01	0	153	89
PCAWG2279:C0094	CRC	3.684639e+00	0	0	153	89
PCAWG2279:C0098	CRC	3.773034e+00	4.651163e-01	0	153	89
PCAWG2279:C0099	CRC	3.621106e+00	2.770083e-01	0	153	89
PCAWG2279:C0100	CRC	3.797648e+00	2.673797e-01	0	153	89
PCAWG2279:CGP_donor_1178366	CMDI	2.947913e+00	0	128	102	150
PCAWG2279:CGP_donor_1212361	BRCA	4.813363e+00	4.851330e+00	255	128	128
PCAWG2279:CGP_donor_1309162	CMDI	2.813481e+00	0	128	102	150
PCAWG2279:CGP_donor_1337944	CMDI	3.216639e+00	0	128	102	150
PCAWG2279:CGP_donor_1337966	CMDI	3.270005e+00	0	128	102	150
PCAWG2279:CGP_donor_1338056	CMDI	3.172416e+00	3.322259e-01	128	102	150
PCAWG2279:CGP_donor_1338117	CMDI	3.101424e+00	3.333333e-01	128	102	150
PCAWG2279:CGP_donor_1338119	CMDI	3.205514e+00	0	128	102	150
PCAWG2279:CGP_donor_1338575	CMDI	3.249252e+00	0	128	102	150
PCAWG2279:CGP_donor_1338650	CMDI	3.032149e+00	0	128	102	150
PCAWG2279:CGP_donor_1338695	CMDI	3.450042e+00	0	128	102	150
PCAWG2279:CGP_donor_1363969	BRCA	3.965185e+00	0	255	128	128
PCAWG2279:CGP_donor_1364386	CMDI	2.569217e+00	0	128	102	150
PCAWG2279:CGP_donor_1364401	CMDI	3.105212e+00	3.703704e-01	128	102	150
PCAWG2279:CGP_donor_1364416	CMDI	3.354652e+00	2.272727e-01	128	102	150
PCAWG2279:CGP_donor_1364432	CMDI	2.875446e+00	0	128	102	150
PCAWG2279:CGP_donor_1364444	CMDI	2.879082e+00	0	128	102	150
PCAWG2279:CGP_donor_1364465	CMDI	2.621811e+00	0	128	102	150
PCAWG2279:CGP_donor_1364470	CMDI	3.089045e+00	0	128	102	150
PCAWG2279:CGP_donor_1397077	BOCA	3.978304e+00	0	179	153	128
PCAWG2279:CGP_donor_1397083	BOCA	3.869029e+00	0	179	153	128
PCAWG2279:CGP_donor_1397084	BOCA	3.768202e+00	3.759398e-01	179	153	128
PCAWG2279:CGP_donor_1405305	CMDI	2.433872e+00	0	128	102	150
PCAWG2279:CGP_donor_1405314	CMDI	3.029270e+00	0	128	102	150
PCAWG2279:CGP_donor_1437403	BOCA	4.149318e+00	0	179	153	128
PCAWG2279:CGP_donor_1437404	BOCA	3.793788e+00	3.717472e-01	179	153	128
PCAWG2279:CGP_donor_1437405	BOCA	3.489301e+00	0	179	153	128
PCAWG2279:CGP_donor_1437406	BOCA	3.678376e+00	1.923077e-01	179	153	128
PCAWG2279:CGP_donor_1437407	BOCA	3.701997e+00	0	179	153	128
PCAWG2279:CGP_donor_1437408	BOCA	3.078379e+00	0	179	153	128
PCAWG2279:CGP_donor_1437409	BOCA	3.199791e+00	0	179	153	128
PCAWG2279:CGP_donor_1437410	BOCA	3.212030e+00	0	179	153	128
PCAWG2279:CGP_donor_1437411	BOCA	2.827966e+00	0	179	153	128
PCAWG2279:CGP_donor_1437412	BOCA	2.889403e+00	0	179	153	128
PCAWG2279:CGP_donor_1437413	BOCA	2.799963e+00	0	179	153	128
PCAWG2279:CGP_donor_1437414	BOCA	2.926640e+00	0	179	153	128
PCAWG2279:CGP_donor_1437415	BOCA	2.560803e+00	7.042254e-01	179	153	128
PCAWG2279:CGP_donor_1437416	BOCA	2.801866e+00	0	179	153	128
PCAWG2279:CGP_donor_1437417	BOCA	2.573143e+00	0	179	153	128
PCAWG2279:CGP_donor_1437418	BOCA	2.945536e+00	6.024096e-01	179	153	128
PCAWG2279:CGP_donor_1437419	BOCA	3.027042e+00	5.235602e-01	179	153	128
PCAWG2279:CGP_donor_1437420	BOCA	2.868897e+00	0	179	153	128
PCAWG2279:CGP_donor_1437423	BOCA	3.005005e+00	0	179	153	128
PCAWG2279:CGP_donor_1463315	CMDI	3.177022e+00	0	128	102	150
PCAWG2279:CGP_donor_1475256	BOCA	3.713099e+00	2.941176e-01	179	153	128
PCAWG2279:CGP_donor_1490908	BOCA	3.844514e+00	0	179	153	128
PCAWG2279:CGP_donor_1490914	BOCA	3.565562e+00	0	179	153	128
PCAWG2279:CGP_donor_1500976	CMDI	1.367683e+00	0	128	102	150
PCAWG2279:CGP_donor_1500978	CMDI	3.104992e+00	0	128	102	150
PCAWG2279:CGP_donor_1500979	CMDI	3.122802e+00	0	128	102	150
PCAWG2279:CGP_donor_1503156	BRCA	3.517446e+00	3.952569e-01	255	128	128
PCAWG2279:CGP_donor_1528364	BOCA	3.965347e+00	0	179	153	128
PCAWG2279:CGP_donor_1528371	BOCA	3.559013e+00	0	179	153	128
PCAWG2279:CGP_donor_1528374	BOCA	3.828529e+00	0	179	153	128
PCAWG2279:CGP_donor_1528381	BOCA	3.413356e+00	0	179	153	128
PCAWG2279:CGP_donor_1600815	CMDI	1.934020e+00	0	128	102	150
PCAWG2279:CGP_donor_1600816	CMDI	2.527712e+00	0	128	102	150
PCAWG2279:CGP_donor_1600817	CMDI	2.742502e+00	0	128	102	150
PCAWG2279:CGP_donor_1600818	CMDI	2.442041e+00	0	128	102	150
PCAWG2279:CGP_donor_1600819	CMDI	2.928612e+00	0	128	102	150
PCAWG2279:CGP_donor_1602516	BOCA	3.744969e+00	6.060606e-01	179	153	128
PCAWG2279:CGP_donor_1602529	BOCA	3.408892e+00	1.567398e+00	179	153	128
PCAWG2279:CGP_donor_1605283	CMDI	3.241956e+00	5.063291e-01	128	102	150
PCAWG2279:CGP_donor_1691121	BOCA	3.190322e+00	0	179	153	128
PCAWG2279:CGP_donor_1691124	BOCA	2.075826e+00	0	179	153	128
PCAWG2279:CGP_donor_1691131	BOCA	3.258122e+00	2.732240e-01	179	153	128
PCAWG2279:CGP_donor_1691133	BOCA	3.436343e+00	0	179	153	128
PCAWG2279:CGP_donor_1691134	BOCA	3.426184e+00	0	179	153	128
PCAWG2279:CGP_donor_1691135	BOCA	3.399308e+00	0	179	153	128
PCAWG2279:CGP_donor_1691138	BOCA	3.054046e+00	0	179	153	128
PCAWG2279:CGP_donor_1691145	BOCA	2.897049e+00	0	179	153	128
PCAWG2279:CGP_donor_1691147	BOCA	3.956863e+00	0	179	153	128
PCAWG2279:CGP_donor_1691148	BOCA	2.619659e+00	0	179	153	128
PCAWG2279:CGP_donor_1691149	BOCA	3.110722e+00	0	179	153	128
PCAWG2279:CGP_donor_1691150	BOCA	3.249998e+00	6.024096e-01	179	153	128
PCAWG2279:CGP_donor_1691151	BOCA	2.584085e+00	0	179	153	128
PCAWG2279:CGP_donor_1691152	BOCA	2.264605e+00	0	179	153	128
PCAWG2279:CGP_donor_1691153	BOCA	1.916976e+00	0	179	153	128
PCAWG2279:CGP_donor_1691154	BOCA	3.573197e+00	2.824859e-01	179	153	128
PCAWG2279:CGP_donor_1691205	BOCA	3.394091e+00	3.154574e-01	179	153	128
PCAWG2279:CGP_donor_1691206	BOCA	3.374661e+00	6.779661e-01	179	153	128
PCAWG2279:CGP_donor_1691207	BOCA	3.769810e+00	2.457002e-01	179	153	128
PCAWG2279:CGP_donor_1691208	BOCA	3.244069e+00	4.651163e-01	179	153	128
PCAWG2279:CGP_donor_1691209	BOCA	3.303944e+00	0	179	153	128
PCAWG2279:CGP_donor_1691210	BOCA	3.466845e+00	0	179	153	128
PCAWG2279:CGP_donor_1691211	BOCA	3.787778e+00	0	179	153	128
PCAWG2279:CGP_donor_1691212	BOCA	3.468634e+00	0	179	153	128
PCAWG2279:CGP_donor_1691213	BOCA	3.649839e+00	0	179	153	128
PCAWG2279:CGP_donor_1691214	BOCA	3.571366e+00	3.246753e-01	179	153	128
PCAWG2279:CGP_donor_1691215	BOCA	3.055142e+00	0	179	153	128
PCAWG2279:CGP_donor_1691216	BOCA	3.252268e+00	4.484305e-01	179	153	128
PCAWG2279:CGP_donor_1691217	BOCA	3.704120e+00	0	179	153	128
PCAWG2279:CGP_donor_1733897	CMDI	3.027591e+00	0	128	102	150
PCAWG2279:CGP_donor_1841267	BOCA	3.241769e+00	7.633588e-01	179	153	128
PCAWG2279:CGP_donor_GC00001	STAD	1.735818e+00	0	0	255	0
PCAWG2279:CGP_donor_GC00002	STAD	4.609456e+00	2.489331e-01	0	255	0
PCAWG2279:CGP_donor_GC00003	STAD	3.490566e+00	0	0	255	0
PCAWG2279:CGP_donor_GC00004	STAD	4.393244e+00	2.657219e-01	0	255	0
PCAWG2279:CGP_donor_GC00005	STAD	4.066191e+00	0	0	255	0
PCAWG2279:CGP_donor_GC00008	STAD	3.998059e+00	1.840491e-01	0	255	0
PCAWG2279:CGP_donor_GC00013	STAD	3.724073e+00	1.647446e-01	0	255	0
PCAWG2279:CGP_donor_GC00014	STAD	3.644334e+00	1.367989e-01	0	255	0
PCAWG2279:CGP_donor_GC00015	STAD	3.853194e+00	1.262626e-01	0	255	0
PCAWG2279:CGP_donor_GC00016	STAD	2.034860e+00	0	0	255	0
PCAWG2279:CGP_donor_GC00017	STAD	3.950529e+00	1.008065e-01	0	255	0
PCAWG2279:CGP_donor_GC00018	STAD	3.569090e+00	0	0	255	0
PCAWG2279:CGP_donor_GC00019	STAD	4.206500e+00	1.646091e-01	0	255	0
PCAWG2279:CGP_donor_GC00020	STAD	4.360522e+00	1.692047e-01	0	255	0
PCAWG2279:CGP_donor_GC00021	STAD	2.613503e+00	0	0	255	0
PCAWG2279:CGP_donor_GC00022	STAD	4.021055e+00	1.346801e-01	0	255	0
PCAWG2279:CGP_donor_GC00027	STAD	3.499869e+00	2.252252e-01	0	255	0
PCAWG2279:CGP_donor_GC00028	STAD	3.904473e+00	0	0	255	0
PCAWG2279:CGP_donor_GC00029	STAD	4.082133e+00	2.879079e-01	0	255	0
PCAWG2279:CGP_donor_GC00032	STAD	1.868481e+00	0	0	255	0
PCAWG2279:CGP_donor_GC00033	STAD	4.297165e+00	1.336898e-01	0	255	0
PCAWG2279:CGP_donor_GC00035	STAD	1.606975e+00	0	0	255	0
PCAWG2279:CGP_donor_GC00037	STAD	3.360666e+00	0	0	255	0
PCAWG2279:CGP_donor_GC00046	STAD	3.655135e+00	0	0	255	0
PCAWG2279:CGP_donor_GC00047	STAD	4.199775e+00	2.084781e-01	0	255	0
PCAWG2279:CGP_donor_GC00048	STAD	4.248599e+00	1.666667e-01	0	255	0
PCAWG2279:CGP_donor_GC00049	STAD	4.150343e+00	4.530011e-01	0	255	0
PCAWG2279:CGP_donor_GC00050	STAD	3.821598e+00	1.824818e-01	0	255	0
PCAWG2279:CGP_donor_GC00051	STAD	4.243159e+00	1.095290e-01	0	255	0
PCAWG2279:CGP_donor_GC00052	STAD	4.657912e+00	1.833741e-01	0	255	0
PCAWG2279:CGP_donor_GC00053	STAD	4.254115e+00	2.259036e-01	0	255	0
PCAWG2279:CGP_donor_GC00054	STAD	4.137640e+00	4.078858e-01	0	255	0
PCAWG2279:CHC197	LIVER	4.078837e+00	4.184100e-01	179	153	128
PCAWG2279:CHC205	LIVER	3.994599e+00	0	179	153	128
PCAWG2279:CHC320	LIVER	3.978579e+00	2.624672e-01	179	153	128
PCAWG2279:CHC429	LIVER	4.406119e+00	1.715266e-01	179	153	128
PCAWG2279:CHC433	LIVER	4.556900e+00	3.322259e-01	179	153	128
PCAWG2279:CPCG0001	PRAD	3.557126e+00	0	179	179	140
PCAWG2279:CPCG0003	PRAD	3.710679e+00	4.132231e-01	179	179	140
PCAWG2279:CPCG0020	PRAD	3.506166e+00	0	179	179	140
PCAWG2279:CPCG0040	PRAD	3.572341e+00	5.221932e-01	179	179	140
PCAWG2279:CPCG0046	PRAD	4.204628e+00	1.986755e+00	179	179	140
PCAWG2279:CPCG0047	PRAD	3.744809e+00	0	179	179	140
PCAWG2279:CPCG0048	PRAD	3.530884e+00	1.381215e-01	179	179	140
PCAWG2279:CPCG0057	PRAD	3.472764e+00	0	179	179	140
PCAWG2279:CPCG0063	PRAD	3.778920e+00	0	179	179	140
PCAWG2279:CPCG0073	PRAD	3.710660e+00	0	179	179	140
