name	ttype	nmut	pct_vCTg_hp	x	y	clr_red	clr_green	clr_blue
Nik-Zainal560:PD24224a	BRCA_nonTNBC	2212	0	3.345269e+00	0	255	179	179
Nik-Zainal560:PD24225a	BRCA_nonTNBC	1821	0	3.260940e+00	0	255	179	179
Nik-Zainal560:PD24302a	BRCA_nonTNBC	1268	0	3.103995e+00	0	255	179	179
Nik-Zainal560:PD24303a	BRCA_TNBC	4500	0	3.653412e+00	0	255	77	179
Nik-Zainal560:PD24304a	BRCA_TNBC	6853	0	3.836056e+00	0	255	77	179
Nik-Zainal560:PD24306a	BRCA_TNBC	3336	0	3.523512e+00	0	255	77	179
Nik-Zainal560:PD24307a	BRCA_nonTNBC	1594	0	3.203240e+00	0	255	179	179
Nik-Zainal560:PD24314a	BRCA_TNBC	3870	0	3.587972e+00	0	255	77	179
Nik-Zainal560:PD24318a	BRCA_TNBC	2546	0	3.406341e+00	0	255	77	179
Nik-Zainal560:PD24329a	BRCA_nonTNBC	2111	0	3.325078e+00	0	255	179	179
Nik-Zainal560:PD24332a	BRCA_TNBC	1920	0	3.283966e+00	0	255	77	179
Nik-Zainal560:PD24336a	BRCA_TNBC	3339	0	3.523885e+00	0	255	77	179
Nik-Zainal560:PD24337a	BRCA_TNBC	5707	0	3.756583e+00	0	255	77	179
Nik-Zainal560:PD4252a	BRCA_TNBC	3773	0	3.576933e+00	0	255	77	179
Nik-Zainal560:PD4255a	BRCA_TNBC	4554	0	3.658634e+00	0	255	77	179
Nik-Zainal560:PD4267a	BRCA_nonTNBC	2119	0	3.326690e+00	0	255	179	179
Nik-Zainal560:PD4844a	BRCA_TNBC	12810	0	4.107630e+00	0	255	77	179
Nik-Zainal560:PD4872a	BRCA_nonTNBC	4810	0	3.682408e+00	0	255	179	179
Nik-Zainal560:PD4876a	BRCA_nonTNBC	4908	0	3.691113e+00	0	255	179	179
Nik-Zainal560:PD4951a	BRCA_nonTNBC	2779	0	3.444312e+00	0	255	179	179
Nik-Zainal560:PD4956a	BRCA_TNBC	11582	0	4.063879e+00	0	255	77	179
Nik-Zainal560:PD4969a	BRCA_nonTNBC	1032	0	3.014710e+00	0	255	179	179
Nik-Zainal560:PD4978a	BRCA_nonTNBC	3736	0	3.572709e+00	0	255	179	179
Nik-Zainal560:PD5930a	BRCA_TNBC	3946	0	3.596412e+00	0	255	77	179
Nik-Zainal560:PD5932a	BRCA_TNBC	10060	0	4.002700e+00	0	255	77	179
Nik-Zainal560:PD5934a	BRCA_TNBC	11579	0	4.063766e+00	0	255	77	179
Nik-Zainal560:PD5942a	BRCA_TNBC	5990	0	3.777644e+00	0	255	77	179
Nik-Zainal560:PD5944a	BRCA_TNBC	2609	0	3.416969e+00	0	255	77	179
Nik-Zainal560:PD5946a	BRCA_nonTNBC	3912	0	3.592660e+00	0	255	179	179
Nik-Zainal560:PD5950a	BRCA_TNBC	2190	0	3.340855e+00	0	255	77	179
Nik-Zainal560:PD5953a	BRCA_nonTNBC	2136	0	3.330163e+00	0	255	179	179
Nik-Zainal560:PD5956a	BRCA_nonTNBC	4085	0	3.611443e+00	0	255	179	179
Nik-Zainal560:PD5960a	BRCA_nonTNBC	4045	0	3.607206e+00	0	255	179	179
Nik-Zainal560:PD5961a	BRCA_nonTNBC	2314	0	3.364782e+00	0	255	179	179
Nik-Zainal560:PD6016a2	BRCA_nonTNBC	1911	0	3.281912e+00	0	255	179	179
Nik-Zainal560:PD6048a	BRCA_nonTNBC	3102	0	3.492038e+00	0	255	179	179
Nik-Zainal560:PD6413a	BRCA_TNBC	4588	0	3.661838e+00	0	255	77	179
Nik-Zainal560:PD6414a	BRCA_TNBC	1761	0	3.246284e+00	0	255	77	179
Nik-Zainal560:PD6711a2	BRCA_nonTNBC	1914	0	3.282606e+00	0	255	179	179
Nik-Zainal560:PD6730b	BRCA	10089	0	4.003963e+00	0	255	128	128
Nik-Zainal560:PD6732b	BRCA	2915	0	3.465018e+00	0	255	128	128
Nik-Zainal560:PD7066a	BRCA_TNBC	3638	0	3.561197e+00	0	255	77	179
Nik-Zainal560:PD7067a	BRCA_TNBC	5980	0	3.776879e+00	0	255	77	179
Nik-Zainal560:PD7203a	BRCA_nonTNBC	1564	0	3.194956e+00	0	255	179	179
Nik-Zainal560:PD7211a	BRCA_TNBC	8286	0	3.918461e+00	0	255	77	179
Nik-Zainal560:PD7214a	BRCA_nonTNBC	1493	0	3.174650e+00	0	255	179	179
Nik-Zainal560:PD7220a	BRCA_TNBC	2709	0	3.433222e+00	0	255	77	179
Nik-Zainal560:PD7238a	BRCA_nonTNBC	2217	0	3.346353e+00	0	255	179	179
Nik-Zainal560:PD7243a	BRCA_nonTNBC	6774	0	3.831009e+00	0	255	179	179
Nik-Zainal560:PD7316a	BRCA_TNBC	5647	0	3.752013e+00	0	255	77	179
Nik-Zainal560:PD7321a	BRCA_TNBC	6055	0	3.782327e+00	0	255	77	179
Nik-Zainal560:PD7344a	BRCA_TNBC	722	0	2.860091e+00	0	255	77	179
Nik-Zainal560:PD8614a	BRCA_nonTNBC	1439	0	3.158923e+00	0	255	179	179
Nik-Zainal560:PD8615a	BRCA_nonTNBC	4270	0	3.630635e+00	0	255	179	179
Nik-Zainal560:PD8617a	BRCA_nonTNBC	1899	0	3.279126e+00	0	255	179	179
Nik-Zainal560:PD8619a	BRCA_TNBC	3571	0	3.553106e+00	0	255	77	179
Nik-Zainal560:PD8620a	BRCA_nonTNBC	2657	0	3.424732e+00	0	255	179	179
Nik-Zainal560:PD8621a	BRCA_TNBC	8062	0	3.906566e+00	0	255	77	179
Nik-Zainal560:PD8652a2	BRCA_TNBC	15856	0	4.200261e+00	0	255	77	179
Nik-Zainal560:PD8964a	BRCA_TNBC	11151	0	4.047424e+00	0	255	77	179
Nik-Zainal560:PD8969a	BRCA_TNBC	6820	0	3.833961e+00	0	255	77	179
Nik-Zainal560:PD8978a	BRCA_nonTNBC	6670	0	3.824266e+00	0	255	179	179
Nik-Zainal560:PD8979a	BRCA_nonTNBC	4037	0	3.606356e+00	0	255	179	179
Nik-Zainal560:PD8981a	BRCA_nonTNBC	1748	0	3.243097e+00	0	255	179	179
Nik-Zainal560:PD8996a	BRCA_nonTNBC	3230	0	3.509475e+00	0	255	179	179
Nik-Zainal560:PD8998a	BRCA_nonTNBC	4769	0	3.678644e+00	0	255	179	179
Nik-Zainal560:PD8999a	BRCA_nonTNBC	1347	0	3.130280e+00	0	255	179	179
Nik-Zainal560:PD9000a	BRCA_nonTNBC	9510	0	3.978292e+00	0	255	179	179
Nik-Zainal560:PD9002a	BRCA_nonTNBC	8476	0	3.928299e+00	0	255	179	179
Nik-Zainal560:PD9064a	BRCA_TNBC	12351	0	4.091797e+00	0	255	77	179
Nik-Zainal560:PD9065a	BRCA_nonTNBC	2210	0	3.344941e+00	0	255	179	179
Nik-Zainal560:PD9193a	BRCA_nonTNBC	1682	0	3.226448e+00	0	255	179	179
Nik-Zainal560:PD9467a	BRCA_nonTNBC	2463	0	3.391924e+00	0	255	179	179
Nik-Zainal560:PD9544a	BRCA_nonTNBC	1389	0	3.143463e+00	0	255	179	179
Nik-Zainal560:PD9567a	BRCA_nonTNBC	3512	0	3.545820e+00	0	255	179	179
Nik-Zainal560:PD9571a	BRCA_TNBC	4700	0	3.672285e+00	0	255	77	179
Nik-Zainal560:PD9573a	BRCA_nonTNBC	1616	0	3.209134e+00	0	255	179	179
Nik-Zainal560:PD9575a	BRCA_TNBC	6500	0	3.813102e+00	0	255	77	179
Nik-Zainal560:PD9576a	BRCA_nonTNBC	17838	0	4.251402e+00	0	255	179	179
Nik-Zainal560:PD9577a	BRCA_nonTNBC	1624	0	3.211131e+00	0	255	179	179
Nik-Zainal560:PD9578a	BRCA_nonTNBC	1088	0	3.037477e+00	0	255	179	179
Nik-Zainal560:PD9581a	BRCA_nonTNBC	1616	0	3.209090e+00	0	255	179	179
Nik-Zainal560:PD9584a	BRCA_TNBC	2753	0	3.440226e+00	0	255	77	179
Nik-Zainal560:PD9589a	BRCA_nonTNBC	1413	0	3.150899e+00	0	255	179	179
Nik-Zainal560:PD9591a	BRCA_nonTNBC	1296	0	3.113594e+00	0	255	179	179
Nik-Zainal560:PD9592a	BRCA_nonTNBC	8496	0	3.929357e+00	0	255	179	179
Nik-Zainal560:PD9593a	BRCA_nonTNBC	1617	0	3.209469e+00	0	255	179	179
Nik-Zainal560:PD9599a	BRCA_nonTNBC	3295	0	3.518144e+00	0	255	179	179
Nik-Zainal560:PD9696a	BRCA_TNBC	5865	0	3.768422e+00	0	255	77	179
Nik-Zainal560:PD9759a	BRCA_nonTNBC	2192	0	3.341336e+00	0	255	179	179
Nik-Zainal560:PD9843a	BRCA_nonTNBC	2010	0	3.303656e+00	0	255	179	179
Nik-Zainal560:PD9844a	BRCA_nonTNBC	507	0	2.706806e+00	0	255	179	179
PCAWG2279:0007_CRUK_PC_0007	PRAD	3072	0	3.487780e+00	0	179	179	140
PCAWG2279:0056_CRUK_PC_0056	PRAD	44	0	1.667105e+00	0	179	179	140
PCAWG2279:0067_CRUK_PC_0067	PRAD	2082	0	3.319046e+00	0	179	179	140
PCAWG2279:0070_CRUK_PC_0070	PRAD	2892	0	3.461634e+00	0	179	179	140
PCAWG2279:0077_CRUK_PC_0077	PRAD	3339	0	3.523931e+00	0	179	179	140
PCAWG2279:0080_CRUK_PC_0080	PRAD	801	0	2.905184e+00	0	179	179	140
PCAWG2279:0089_CRUK_PC_0089	PRAD	2625	0	3.419617e+00	0	179	179	140
PCAWG2279:A21-0096_CRUK_PC_0096	PRAD	5921	0	3.772610e+00	0	179	179	140
PCAWG2279:A29-0017_CRUK_PC_0017	PRAD	6902	0	3.839154e+00	0	179	179	140
PCAWG2279:A34-0022_CRUK_PC_0022	PRAD	17165	0	4.234713e+00	0	179	179	140
PCAWG2279:AOCS-001	OV	6428	0	3.808272e+00	0	230	128	179
PCAWG2279:AOCS-059	OV	4098	0	3.612842e+00	0	230	128	179
PCAWG2279:AOCS-061	OV	6411	0	3.807084e+00	0	230	128	179
PCAWG2279:AOCS-063	OV	6641	0	3.822370e+00	0	230	128	179
PCAWG2279:AOCS-064	OV	17006	0	4.230656e+00	0	230	128	179
PCAWG2279:AOCS-079	OV	7041	0	3.847803e+00	0	230	128	179
PCAWG2279:AOCS-085	OV	2150	0	3.333014e+00	0	230	128	179
PCAWG2279:AOCS-093	OV	8963	0	3.952569e+00	0	230	128	179
PCAWG2279:AOCS-094	OV	17059	0	4.232019e+00	0	230	128	179
PCAWG2279:AOCS-095	OV	7650	0	3.883802e+00	0	230	128	179
PCAWG2279:AOCS-096	OV	8524	0	3.930765e+00	0	230	128	179
PCAWG2279:AOCS-105	OV	7399	0	3.869344e+00	0	230	128	179
PCAWG2279:AOCS-106	OV	13280	0	4.123278e+00	0	230	128	179
PCAWG2279:AOCS-114	OV	7269	0	3.861600e+00	0	230	128	179
PCAWG2279:AOCS-157	OV	2886	0	3.460678e+00	0	230	128	179
PCAWG2279:AOCS-164	OV	6283	0	3.798371e+00	0	230	128	179
PCAWG2279:AOCS-165	OV	6961	0	3.842835e+00	0	230	128	179
PCAWG2279:AOCS-170	OV	9986	0	3.999493e+00	0	230	128	179
PCAWG2279:BTCA_donor_27	BTCA	3456	0	3.538897e+00	0	140	89	64
PCAWG2279:BTCA_donor_B083	BTCA	5923	0	3.772724e+00	0	140	89	64
PCAWG2279:BTCA_donor_Z2403	BTCA	11307	0	4.053455e+00	0	140	89	64
PCAWG2279:C0004	CRC	4399	0	3.643562e+00	0	0	153	89
PCAWG2279:C0006	CRC	1085	0	3.036526e+00	0	0	153	89
PCAWG2279:C0008	CRC	3873	0	3.588350e+00	0	0	153	89
PCAWG2279:C0011	CRC	9337	0	3.970325e+00	0	0	153	89
PCAWG2279:C0013	CRC	7206	0	3.857849e+00	0	0	153	89
PCAWG2279:C0014	CRC	5072	0	3.705397e+00	0	0	153	89
PCAWG2279:C0015	CRC	7527	0	3.876759e+00	0	0	153	89
PCAWG2279:C0020	CRC	5375	0	3.730583e+00	0	0	153	89
PCAWG2279:C0022	CRC	3225	0	3.508839e+00	0	0	153	89
PCAWG2279:C0023	CRC	8046	0	3.905718e+00	0	0	153	89
PCAWG2279:C0025	CRC	3819	0	3.582203e+00	0	0	153	89
PCAWG2279:C0029	CRC	4369	0	3.640612e+00	0	0	153	89
PCAWG2279:C0030	CRC	6586	0	3.818790e+00	0	0	153	89
PCAWG2279:C0031	CRC	35984	0	4.556144e+00	0	0	153	89
PCAWG2279:C0033	CRC	4883	0	3.688950e+00	0	0	153	89
PCAWG2279:C0040	CRC	2255	0	3.353599e+00	0	0	153	89
PCAWG2279:C0041	CRC	5819	0	3.764998e+00	0	0	153	89
PCAWG2279:C0042	CRC	3047	0	3.484210e+00	0	0	153	89
PCAWG2279:C0043	CRC	4289	0	3.632634e+00	0	0	153	89
PCAWG2279:C0045	CRC	2396	0	3.379884e+00	0	0	153	89
PCAWG2279:C0048	CRC	7300	0	3.863465e+00	0	0	153	89
PCAWG2279:C0050	CRC	3599	0	3.556525e+00	0	0	153	89
PCAWG2279:C0051	CRC	7184	0	3.856499e+00	0	0	153	89
PCAWG2279:C0056	CRC	2042	0	3.310644e+00	0	0	153	89
PCAWG2279:C0063	CRC	6817	0	3.833729e+00	0	0	153	89
PCAWG2279:C0064	CRC	3411	0	3.533240e+00	0	0	153	89
PCAWG2279:C0068	CRC	7042	0	3.847872e+00	0	0	153	89
PCAWG2279:C0070	CRC	2514	0	3.400824e+00	0	0	153	89
PCAWG2279:C0073	CRC	3425	0	3.534986e+00	0	0	153	89
PCAWG2279:C0077	CRC	6207	0	3.793062e+00	0	0	153	89
PCAWG2279:C0080	CRC	8022	0	3.904407e+00	0	0	153	89
PCAWG2279:C0081	CRC	8902	0	3.949602e+00	0	0	153	89
PCAWG2279:C0082	CRC	5616	0	3.749593e+00	0	0	153	89
PCAWG2279:C0084	CRC	4759	0	3.677716e+00	0	0	153	89
PCAWG2279:C0085	CRC	3178	0	3.502542e+00	0	0	153	89
PCAWG2279:C0086	CRC	9599	0	3.982327e+00	0	0	153	89
PCAWG2279:C0094	CRC	4835	0	3.684639e+00	0	0	153	89
PCAWG2279:CGP_donor_1178366	CMDI	884	0	2.947913e+00	0	128	102	150
PCAWG2279:CGP_donor_1309162	CMDI	648	0	2.813481e+00	0	128	102	150
PCAWG2279:CGP_donor_1337944	CMDI	1644	0	3.216639e+00	0	128	102	150
PCAWG2279:CGP_donor_1337966	CMDI	1860	0	3.270005e+00	0	128	102	150
PCAWG2279:CGP_donor_1338119	CMDI	1603	0	3.205514e+00	0	128	102	150
PCAWG2279:CGP_donor_1338575	CMDI	1773	0	3.249252e+00	0	128	102	150
PCAWG2279:CGP_donor_1338650	CMDI	1074	0	3.032149e+00	0	128	102	150
PCAWG2279:CGP_donor_1338695	CMDI	2816	0	3.450042e+00	0	128	102	150
PCAWG2279:CGP_donor_1363969	BRCA	9227	0	3.965185e+00	0	255	128	128
PCAWG2279:CGP_donor_1364386	CMDI	368	0	2.569217e+00	0	128	102	150
PCAWG2279:CGP_donor_1364432	CMDI	748	0	2.875446e+00	0	128	102	150
PCAWG2279:CGP_donor_1364444	CMDI	754	0	2.879082e+00	0	128	102	150
PCAWG2279:CGP_donor_1364465	CMDI	416	0	2.621811e+00	0	128	102	150
PCAWG2279:CGP_donor_1364470	CMDI	1225	0	3.089045e+00	0	128	102	150
PCAWG2279:CGP_donor_1397077	BOCA	9510	0	3.978304e+00	0	179	153	128
PCAWG2279:CGP_donor_1397083	BOCA	7394	0	3.869029e+00	0	179	153	128
PCAWG2279:CGP_donor_1405305	CMDI	269	0	2.433872e+00	0	128	102	150
PCAWG2279:CGP_donor_1405314	CMDI	1067	0	3.029270e+00	0	128	102	150
PCAWG2279:CGP_donor_1437403	BOCA	14101	0	4.149318e+00	0	179	153	128
PCAWG2279:CGP_donor_1437405	BOCA	3083	0	3.489301e+00	0	179	153	128
PCAWG2279:CGP_donor_1437407	BOCA	5032	0	3.701997e+00	0	179	153	128
PCAWG2279:CGP_donor_1437408	BOCA	1195	0	3.078379e+00	0	179	153	128
PCAWG2279:CGP_donor_1437409	BOCA	1582	0	3.199791e+00	0	179	153	128
PCAWG2279:CGP_donor_1437410	BOCA	1627	0	3.212030e+00	0	179	153	128
PCAWG2279:CGP_donor_1437411	BOCA	670	0	2.827966e+00	0	179	153	128
PCAWG2279:CGP_donor_1437412	BOCA	773	0	2.889403e+00	0	179	153	128
PCAWG2279:CGP_donor_1437413	BOCA	628	0	2.799963e+00	0	179	153	128
PCAWG2279:CGP_donor_1437414	BOCA	842	0	2.926640e+00	0	179	153	128
PCAWG2279:CGP_donor_1437416	BOCA	631	0	2.801866e+00	0	179	153	128
PCAWG2279:CGP_donor_1437417	BOCA	372	0	2.573143e+00	0	179	153	128
PCAWG2279:CGP_donor_1437420	BOCA	737	0	2.868897e+00	0	179	153	128
PCAWG2279:CGP_donor_1437423	BOCA	1009	0	3.005005e+00	0	179	153	128
PCAWG2279:CGP_donor_1463315	CMDI	1501	0	3.177022e+00	0	128	102	150
PCAWG2279:CGP_donor_1490908	BOCA	6988	0	3.844514e+00	0	179	153	128
PCAWG2279:CGP_donor_1490914	BOCA	3675	0	3.565562e+00	0	179	153	128
PCAWG2279:CGP_donor_1500976	CMDI	21	0	1.367683e+00	0	128	102	150
PCAWG2279:CGP_donor_1500978	CMDI	1271	0	3.104992e+00	0	128	102	150
PCAWG2279:CGP_donor_1500979	CMDI	1324	0	3.122802e+00	0	128	102	150
PCAWG2279:CGP_donor_1528364	BOCA	9231	0	3.965347e+00	0	179	153	128
PCAWG2279:CGP_donor_1528371	BOCA	3620	0	3.559013e+00	0	179	153	128
PCAWG2279:CGP_donor_1528374	BOCA	6735	0	3.828529e+00	0	179	153	128
PCAWG2279:CGP_donor_1528381	BOCA	2588	0	3.413356e+00	0	179	153	128
PCAWG2279:CGP_donor_1600815	CMDI	83	0	1.934020e+00	0	128	102	150
PCAWG2279:CGP_donor_1600816	CMDI	335	0	2.527712e+00	0	128	102	150
PCAWG2279:CGP_donor_1600817	CMDI	550	0	2.742502e+00	0	128	102	150
PCAWG2279:CGP_donor_1600818	CMDI	274	0	2.442041e+00	0	128	102	150
PCAWG2279:CGP_donor_1600819	CMDI	846	0	2.928612e+00	0	128	102	150
PCAWG2279:CGP_donor_1691121	BOCA	1547	0	3.190322e+00	0	179	153	128
PCAWG2279:CGP_donor_1691124	BOCA	117	0	2.075826e+00	0	179	153	128
PCAWG2279:CGP_donor_1691133	BOCA	2729	0	3.436343e+00	0	179	153	128
PCAWG2279:CGP_donor_1691134	BOCA	2665	0	3.426184e+00	0	179	153	128
PCAWG2279:CGP_donor_1691135	BOCA	2505	0	3.399308e+00	0	179	153	128
PCAWG2279:CGP_donor_1691138	BOCA	1130	0	3.054046e+00	0	179	153	128
PCAWG2279:CGP_donor_1691145	BOCA	786	0	2.897049e+00	0	179	153	128
PCAWG2279:CGP_donor_1691147	BOCA	9052	0	3.956863e+00	0	179	153	128
PCAWG2279:CGP_donor_1691148	BOCA	414	0	2.619659e+00	0	179	153	128
PCAWG2279:CGP_donor_1691149	BOCA	1288	0	3.110722e+00	0	179	153	128
PCAWG2279:CGP_donor_1691151	BOCA	381	0	2.584085e+00	0	179	153	128
PCAWG2279:CGP_donor_1691152	BOCA	181	0	2.264605e+00	0	179	153	128
PCAWG2279:CGP_donor_1691153	BOCA	80	0	1.916976e+00	0	179	153	128
PCAWG2279:CGP_donor_1691209	BOCA	2011	0	3.303944e+00	0	179	153	128
PCAWG2279:CGP_donor_1691210	BOCA	2927	0	3.466845e+00	0	179	153	128
PCAWG2279:CGP_donor_1691211	BOCA	6132	0	3.787778e+00	0	179	153	128
PCAWG2279:CGP_donor_1691212	BOCA	2939	0	3.468634e+00	0	179	153	128
PCAWG2279:CGP_donor_1691213	BOCA	4463	0	3.649839e+00	0	179	153	128
PCAWG2279:CGP_donor_1691215	BOCA	1133	0	3.055142e+00	0	179	153	128
PCAWG2279:CGP_donor_1691217	BOCA	5057	0	3.704120e+00	0	179	153	128
PCAWG2279:CGP_donor_1733897	CMDI	1063	0	3.027591e+00	0	128	102	150
PCAWG2279:CGP_donor_GC00001	STAD	52	0	1.735818e+00	0	0	255	0
PCAWG2279:CGP_donor_GC00003	STAD	3092	0	3.490566e+00	0	0	255	0
PCAWG2279:CGP_donor_GC00005	STAD	11644	0	4.066191e+00	0	0	255	0
PCAWG2279:CGP_donor_GC00016	STAD	106	0	2.034860e+00	0	0	255	0
PCAWG2279:CGP_donor_GC00018	STAD	3705	0	3.569090e+00	0	0	255	0
PCAWG2279:CGP_donor_GC00021	STAD	408	0	2.613503e+00	0	0	255	0
PCAWG2279:CGP_donor_GC00028	STAD	8023	0	3.904473e+00	0	0	255	0
PCAWG2279:CGP_donor_GC00032	STAD	71	0	1.868481e+00	0	0	255	0
PCAWG2279:CGP_donor_GC00035	STAD	38	0	1.606975e+00	0	0	255	0
PCAWG2279:CGP_donor_GC00037	STAD	2292	0	3.360666e+00	0	0	255	0
PCAWG2279:CGP_donor_GC00046	STAD	4517	0	3.655135e+00	0	0	255	0
PCAWG2279:CHC205	LIVER	9874	0	3.994599e+00	0	179	153	128
PCAWG2279:CPCG0001	PRAD	3604	0	3.557126e+00	0	179	179	140
PCAWG2279:CPCG0020	PRAD	3205	0	3.506166e+00	0	179	179	140
PCAWG2279:CPCG0047	PRAD	5554	0	3.744809e+00	0	179	179	140
PCAWG2279:CPCG0057	PRAD	2968	0	3.472764e+00	0	179	179	140
PCAWG2279:CPCG0063	PRAD	6008	0	3.778920e+00	0	179	179	140
PCAWG2279:CPCG0073	PRAD	5134	0	3.710660e+00	0	179	179	140
PCAWG2279:CPCG0081	PRAD	3288	0	3.517312e+00	0	179	179	140
PCAWG2279:CPCG0095	PRAD	2393	0	3.379380e+00	0	179	179	140
PCAWG2279:CPCG0123	PRAD	4771	0	3.678824e+00	0	179	179	140
PCAWG2279:CPCG0154	PRAD	2376	0	3.376247e+00	0	179	179	140
PCAWG2279:CPCG0158	PRAD	3545	0	3.549924e+00	0	179	179	140
PCAWG2279:CPCG0185	PRAD	2705	0	3.432491e+00	0	179	179	140
PCAWG2279:CPCG0189	PRAD	2602	0	3.415674e+00	0	179	179	140
PCAWG2279:CPCG0191	PRAD	2228	0	3.348392e+00	0	179	179	140
PCAWG2279:CPCG0196	PRAD	3046	0	3.484138e+00	0	179	179	140
PCAWG2279:CPCG0199	PRAD	3060	0	3.486086e+00	0	179	179	140
PCAWG2279:CPCG0210	PRAD	2266	0	3.355822e+00	0	179	179	140
PCAWG2279:CPCG0234	PRAD	2775	0	3.443580e+00	0	179	179	140
PCAWG2279:CPCG0236	PRAD	3562	0	3.552023e+00	0	179	179	140
PCAWG2279:CPCG0242	PRAD	6930	0	3.840890e+00	0	179	179	140
PCAWG2279:CPCG0250	PRAD	484	0	2.687367e+00	0	179	179	140
PCAWG2279:CPCG0251	PRAD	2065	0	3.315436e+00	0	179	179	140
PCAWG2279:CPCG0255	PRAD	2174	0	3.337840e+00	0	179	179	140
PCAWG2279:CPCG0256	PRAD	2707	0	3.432907e+00	0	179	179	140
PCAWG2279:CPCG0258	PRAD	2915	0	3.465049e+00	0	179	179	140
PCAWG2279:CPCG0265	PRAD	3002	0	3.477729e+00	0	179	179	140
PCAWG2279:CPCG0267	PRAD	2998	0	3.477130e+00	0	179	179	140
PCAWG2279:CPCG0268	PRAD	2732	0	3.436841e+00	0	179	179	140
PCAWG2279:CPCG0269	PRAD	5367	0	3.729964e+00	0	179	179	140
PCAWG2279:CPCG0336	PRAD	2212	0	3.345236e+00	0	179	179	140
PCAWG2279:CPCG0352	PRAD	2521	0	3.402029e+00	0	179	179	140
PCAWG2279:CPCG0353	PRAD	2991	0	3.476117e+00	0	179	179	140
PCAWG2279:CPCG0356	PRAD	2527	0	3.403054e+00	0	179	179	140
PCAWG2279:CPCG0357	PRAD	3385	0	3.529871e+00	0	179	179	140
PCAWG2279:CPCG0358	PRAD	2171	0	3.337154e+00	0	179	179	140
PCAWG2279:CPCG0363	PRAD	554	0	2.745398e+00	0	179	179	140
PCAWG2279:CPCG0365	PRAD	3089	0	3.490182e+00	0	179	179	140
PCAWG2279:CPCG0366	PRAD	4958	0	3.695514e+00	0	179	179	140
PCAWG2279:CPCG0368	PRAD	444	0	2.649436e+00	0	179	179	140
PCAWG2279:CPCG0373	PRAD	509	0	2.708796e+00	0	179	179	140
PCAWG2279:CPCG0379	PRAD	3520	0	3.546796e+00	0	179	179	140
PCAWG2279:CPCG0407	PRAD	3220	0	3.508131e+00	0	179	179	140
PCAWG2279:CPCG0411	PRAD	1252	0	3.098371e+00	0	179	179	140
PCAWG2279:CPCG0413	PRAD	1841	0	3.265687e+00	0	179	179	140
PCAWG2279:CPCG0414	PRAD	1103	0	3.043605e+00	0	179	179	140
PCAWG2279:EOPC-011	EOPC	1583	0	3.200088e+00	0	179	179	140
PCAWG2279:EOPC-018	EOPC	1354	0	3.132462e+00	0	179	179	140
PCAWG2279:EOPC-023	EOPC	1468	0	3.167360e+00	0	179	179	140
PCAWG2279:EOPC-024	EOPC	1132	0	3.054684e+00	0	179	179	140
PCAWG2279:EOPC-025	EOPC	1406	0	3.148679e+00	0	179	179	140
PCAWG2279:EOPC-026	EOPC	241	0	2.386658e+00	0	179	179	140
PCAWG2279:EOPC-027	EOPC	1721	0	3.236318e+00	0	179	179	140
PCAWG2279:EOPC-028	EOPC	1297	0	3.113668e+00	0	179	179	140
PCAWG2279:EOPC-03	EOPC	6152	0	3.789199e+00	0	179	179	140
PCAWG2279:EOPC-034	EOPC	972	0	2.988629e+00	0	179	179	140
PCAWG2279:EOPC-040	EOPC	63	0	1.812974e+00	0	179	179	140
PCAWG2279:EOPC-048	EOPC	1628	0	3.212443e+00	0	179	179	140
PCAWG2279:EOPC-049	EOPC	1464	0	3.166338e+00	0	179	179	140
PCAWG2279:EOPC-051	EOPC	1005	0	3.003318e+00	0	179	179	140
PCAWG2279:EOPC-052	EOPC	615	0	2.790446e+00	0	179	179	140
PCAWG2279:EOPC-053	EOPC	1324	0	3.122819e+00	0	179	179	140
PCAWG2279:EOPC-054	EOPC	988	0	2.995704e+00	0	179	179	140
PCAWG2279:EOPC-056	EOPC	803	0	2.906247e+00	0	179	179	140
PCAWG2279:EOPC-058	EOPC	516	0	2.714984e+00	0	179	179	140
PCAWG2279:EOPC-06	EOPC	1676	0	3.224941e+00	0	179	179	140
PCAWG2279:EOPC-08	EOPC	1187	0	3.075430e+00	0	179	179	140
PCAWG2279:EOPC-09	EOPC	1269	0	3.104456e+00	0	179	179	140
PCAWG2279:HX10	LIVER	8377	0	3.923214e+00	0	179	153	128
PCAWG2279:HX11	LIVER	7944	0	3.900150e+00	0	179	153	128
PCAWG2279:HX12	LIVER	9785	0	3.990660e+00	0	179	153	128
PCAWG2279:HX14	LIVER	7095	0	3.851112e+00	0	179	153	128
PCAWG2279:HX15	LIVER	5208	0	3.716889e+00	0	179	153	128
PCAWG2279:HX29	LIVER	10724	0	4.030464e+00	0	179	153	128
PCAWG2279:HX31	LIVER	10451	0	4.019278e+00	0	179	153	128
PCAWG2279:HX32	LIVER	10211	0	4.009184e+00	0	179	153	128
PCAWG2279:HX34	LIVER	16052	0	4.205597e+00	0	179	153	128
PCAWG2279:HX36	LIVER	17932	0	4.253686e+00	0	179	153	128
PCAWG2279:HX37	LIVER	11922	0	4.076428e+00	0	179	153	128
PCAWG2279:HX4	LIVER	5684	0	3.754858e+00	0	179	153	128
PCAWG2279:ICGC_0009	PANC	2137	0	3.330411e+00	0	97	71	48
PCAWG2279:ICGC_0031	PANC	4049	0	3.607583e+00	0	97	71	48
